rowid;kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
1026;10055126;K01608.01;Kepler-311 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;9176171670;341,8;-341,8;1387139300;3040;-3040;1070;3240;-1070;426420;8970;-8970;2069000;6500;-6500;166;260;-240;9600;;;20099;8944;-6492;3430;1;q1_q17_dr25_tce;590300;10600;-11700;4300;150;-100;11560;1850;-1660;282061280;47085491;13797
1027;10055126;K01608.02;Kepler-311 c;CONFIRMED;CANDIDATE;9980;0;0;0;0;19738399200;1172;-1172;1332854400;4990;-4990;7320;110;-5350;489400;13600;-13600;1681000;8900;-8900;161;260;-230;7440;;;7232;3218;-2336;2030;2;q1_q17_dr25_tce;590300;10600;-11700;4300;150;-100;11560;1850;-1660;282061280;47085491;13797
1028;5009743;K01609.01;Kepler-906 b;CONFIRMED;CANDIDATE;9960;0;0;0;0;41698018600;1434;-1434;1695754800;2800;-2800;20;4070;-20;570470;8390;-8390;4408000;11600;-11600;203;310;-140;5370;;;1961;820;-405;4340;1;q1_q17_dr25_tce;599700;10700;-13100;4466;48;-112;9710;1450;-670;291405550;40125488;13956
1030;10019065;K01721.01;Kepler-938 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;52629854200;3281;-3281;1556106400;5690;-5690;3110;1470;-3110;611800;16600;-16600;6758000;29100;-29100;368;550;-1360;5440;;;2065;840;-1290;2720;1;q1_q17_dr25_tce;533900;8800;-7200;4096;368;-92;14330;2120;-5310;294789150;46983990;15004
1031;7950644;K00192.01;Kepler-427 b;CONFIRMED;CANDIDATE;9910;0;0;0;0;10290994129;10,04;-10,04;1370220594;81,7;-81,7;490;100;-490;428889;281;-281;96557000;8900;-8900;1343;2010;-3020;9960;;;23308;9210;-10023;124570;1;q1_q17_dr25_tce;580300;7800;-7800;4134;201;-93;13730;2060;-3080;288254580;43704868;14221
1032;10080248;K01722.01;Kepler-939 b;CONFIRMED;CANDIDATE;8200;0;0;0;0;14878394500;1347;-1347;1429684100;6420;-6420;7490;1940;-5340;749100;20200;-20200;3228000;16100;-16100;163;490;-160;6920;;;5419;4765;-1535;2290;1;q1_q17_dr25_tce;582200;15700;-17400;4557;36;-204;8370;2510;-840;293865600;47026829;15534
1033;10213902;K01723.01;Kepler-940 b;CONFIRMED;CANDIDATE;9920;0;0;0;0;59622262700;3077;-3077;1381380500;4220;-4220;8730;170;-5990;688800;15900;-15900;9934000;35500;-35500;363;970;-410;4860;;;1323;1044;-421;3190;1;q1_q17_dr25_tce;610800;16800;-21000;4471;58;-173;9970;2660;-1140;294241300;47275982;15517
1036;7629518;K01495.01;Kepler-863 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;15594660450;422,8;-422,8;1375636000;2270;-2270;2660;1610;-2660;504780;6990;-6990;8677000;20200;-20200;274;880;-290;7180;;;6288;6030;-1894;4920;1;q1_q17_dr25_tce;590000;17600;-19300;4500;52;-208;9290;2970;-990;297664520;43248959;15430
1037;10810838;K00174.01;Kepler-482 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;56354079160;975,6;-975,6;1448376800;1360;-1360;8350;470;-5720;344490;6610;-6610;10370000;20200;-20200;259;100;-160;3520;;;363;61;-69;5940;1;q1_q17_dr25_tce;480200;9600;-9600;4582;49;-17;7010;270;-440;296822910;48107552;13779
1045;10963065;K01612.01;Kepler-408 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2465024332;54,14;-54,14;1326812200;1770;-1770;5480;130;-4640;126200;5840;-5840;307000;1600;-1600;69;30;-40;15610;;;140611;23986;-21265;2320;1;q1_q17_dr25_tce;613900;8200;-8200;4291;33;-27;11940;640;-640;284786190;48423229;8769
1046;6268648;K01613.01;Kepler-907 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;15866247870;681,3;-681,3;1410873400;3230;-3230;8580;960;-5940;425000;9410;-9410;773000;2900;-2900;131;60;-50;8790;;;14118;1999;-1850;2840;1;q1_q17_dr25_tce;609900;7900;-8500;4193;16;-18;13080;540;-540;285476590;41632717;11049
1048;5357901;K00188.01;Kepler-425 b;CONFIRMED;CANDIDATE;9950;0;0;0;0;3797018259;1,87;-1,87;1335087760;40,9;-40,9;3210;360;-720;226080;854;-854;144310000;11600;-11600;1007;750;-470;9820;;;21964;5033;-3259;154900;1;q1_q17_dr25_tce;516700;8200;-8200;4527;40;-60;8480;630;-400;290358030;40567741;14741
1049;4278221;K01615.01;Kepler-908 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1340596782;21,13;-21,13;1322454900;1300;-1300;70;4370;-70;164840;4150;-4150;1075000;3400;-3400;116;200;-90;17830;;;239335;112281;-53463;3760;1;q1_q17_dr25_tce;599200;11900;-11900;4385;54;-117;11250;1860;-930;295322510;39376492;11524
1050;10214162;K01724.01;Kepler-941 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;17423935820;928;-928;1488261400;5150;-5150;9270;20;-6690;492900;14400;-14400;7709000;24900;-24900;329;1040;-410;7220;;;6413;6152;-2223;3320;1;q1_q17_dr25_tce;601800;18900;-23100;4460;70;-210;9690;3060;-1220;294326350;47217609;15601
1051;10905746;K01725.01;Kepler-1651 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;9878646100;174,2;-174,2;1384115900;1980;-1980;190;4230;-190;189150;4200;-4200;14727000;35300;-35300;160;180;-210;3930;;;565;187;-177;4920;1;q1_q17_dr25_tce;360900;7200;-8100;4843;50;-55;4220;460;-560;283628850;48391003;13496
1052;8242434;K01726.01;Kepler-942 b;CONFIRMED;CANDIDATE;7480;0;0;0;0;44964074580;748,9;-748,9;1445600200;1360;-1360;1100;3690;-1100;498100;5420;-5420;8116000;10400;-10400;200;140;-70;3790;;;489;117;-69;8800;1;q1_q17_dr25_tce;482700;9600;-9600;4615;12;-54;7290;510;-260;294955110;44149818;13054
1053;6185331;K01727.01;Kepler-943 b;CONFIRMED;CANDIDATE;9980;0;0;0;0;49770090700;1068;-1068;1599865800;1800;-1800;6550;650;-2250;1006500;18400;-18400;35292000;37800;-37800;512;1240;-410;4550;;;1016;731;-255;10980;1;q1_q17_dr25_tce;577400;15500;-17200;4567;40;-160;8180;1990;-660;284273960;41535019;15640
1056;9636135;K01498.01;Kepler-864 b;CONFIRMED;CANDIDATE;9970;0;0;0;0;5833761970;181,6;-181,6;1387489200;2600;-2600;7420;1830;-5280;399880;8770;-8770;5329000;15500;-15500;298;880;-350;11430;;;40349;35026;-13825;3660;1;q1_q17_dr25_tce;621300;17300;-25900;4387;60;-192;11950;3510;-1400;285057100;46320679;15776
1058;7841925;K01499.01;Kepler-865 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;14164000710;246,7;-246,7;1405893400;1340;-1340;270;3670;-270;430310;4790;-4790;7281000;10800;-10800;235;510;-340;6940;;;5495;3673;-1942;7150;1;q1_q17_dr25_tce;544000;16200;-16200;4438;144;-192;8850;1930;-1290;297724270;43527431;14480
1060;5219234;K01563.01;Kepler-305 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5487114410;110,3;-110,3;3560773000;1450;-1450;8120;330;-5620;293000;6600;-6600;13286000;27500;-27500;324;210;-160;8360;;;11529;2609;-1915;5190;1;q1_q17_dr25_tce;510300;10100;-10100;4562;32;-48;7870;510;-390;299224330;40343182;15812
1061;5219234;K01563.02;Kepler-305 c;CONFIRMED;CANDIDATE;9990;0;0;0;0;8290841670;312,8;-312,8;3596366600;2830;-2830;9290;210;-6790;361300;12900;-12900;10339000;32300;-32300;321;210;-160;7280;;;6647;1504;-1104;3470;2;q1_q17_dr25_tce;510300;10100;-10100;4562;32;-48;7870;510;-390;299224330;40343182;15812
1063;5219234;K01563.04;Kepler-305 d;CONFIRMED;CANDIDATE;10000;0;0;0;0;16738690350;739,6;-739,6;3594165500;3130;-3130;5780;3350;-3660;239800;10500;-10500;9968000;54000;-54000;256;160;-130;5760;;;2606;590;-433;2040;4;q1_q17_dr25_tce;510300;10100;-10100;4562;32;-48;7870;510;-390;299224330;40343182;15812
1066;9015738;K01616.01;Kepler-909 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;13932915480;445,9;-445,9;1394105800;2580;-2580;9080;310;-6180;262390;7140;-7140;1316000;5100;-5100;166;290;-190;8520;;;12453;6130;-3553;2890;1;q1_q17_dr25_tce;602600;12100;-13300;4321;88;-121;12070;2100;-1400;289506350;45370998;11538
1067;7215603;K01618.01;Kepler-910 b;CONFIRMED;CANDIDATE;9120;0;0;0;0;2364367620;189,7;-189,7;1322500700;6630;-6630;1460;3170;-1460;337200;20200;-20200;284000;2700;-2700;82;20;-20;17520;;;222809;20374;-23346;1240;1;q1_q17_dr25_tce;625000;7500;-8200;4184;13;-11;15430;310;-440;296047360;42743011;11600
1069;5561278;K01621.01;Kepler-911 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;20310474720;613,5;-613,5;1468253400;2380;-2380;500;3560;-500;533570;6760;-6760;1646000;4100;-4100;241;180;-100;9310;;;17781;4033;-2088;4610;1;q1_q17_dr25_tce;606500;9100;-7200;3970;11;-14;18770;1410;-710;298589200;40750690;11855
1071;6387542;K01626.01;Kepler-912 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2534755680;74,32;-74,32;1326802400;2750;-2750;8780;170;-6220;457160;7060;-7060;4630000;10200;-10200;202;480;-210;12180;;;51995;38724;-15289;5130;1;q1_q17_dr25_tce;566200;18600;-18600;4532;77;-143;8060;1920;-820;298111210;41758331;15341
1073;6869184;K01732.01;Kepler-944 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;43316742700;2356;-2356;1365743500;4070;-4070;340;4120;-340;499500;13700;-13700;9875000;41800;-41800;242;530;-190;4590;;;1047;701;-260;2710;1;q1_q17_dr25_tce;565400;16900;-16900;4590;36;-144;7740;1690;-610;293601260;42379761;15737
1076;7439316;K01501.01;Kepler-866 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2617028373;65,92;-65,92;1340329400;2130;-2130;1460;2910;-1460;204600;6580;-6580;4994000;19000;-19000;157;120;-150;9960;;;23323;7171;-6388;3080;1;q1_q17_dr25_tce;483100;14600;-14600;4568;65;-35;7240;560;-680;290122310;43085560;15835
1079;12400538;K01503.01;Kepler-867 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,50241E+11;5486;-5486;1382901300;2680;-2680;3450;730;-3450;1084900;12600;-12600;23785000;37200;-37200;460;600;-400;3270;;;272;104;-63;7230;1;q1_q17_dr25_tce;560400;11100;-11100;4451;76;-102;9430;1230;-820;287285310;51249981;14827
1080;5184584;K01564.01;Kepler-891 b;CONFIRMED;CANDIDATE;9890;0;0;0;0;53449444980;670,1;-670,1;1492018500;1030;-1030;920;2700;-920;530910;4390;-4390;34370000;33200;-33200;582;1490;-500;4860;;;1323;1007;-361;11950;1;q1_q17_dr25_tce;591900;16200;-20300;4485;44;-187;10000;2570;-860;291083800;40355251;15287
1083;5438099;K01567.01;Kepler-306 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;7240224180;167,4;-167,4;3550124300;1750;-1750;5070;3890;-3140;291530;5060;-5060;8649000;19700;-19700;214;140;-80;7160;;;6210;1423;-937;4820;1;q1_q17_dr25_tce;495500;10000;-10000;4610;18;-46;7210;470;-290;288538670;40616150;15565
1084;5438099;K01567.02;Kepler-306 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4646223830;161,6;-161,6;3545886300;2290;-2290;8800;420;-6250;251370;6420;-6420;4465000;17400;-17400;182;120;-70;8300;;;11218;2569;-1694;2820;3;q1_q17_dr25_tce;495500;10000;-10000;4610;18;-46;7210;470;-290;288538670;40616150;15565
1085;6543893;K01627.01;Kepler-913 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;10296740970;359,2;-359,2;1321945300;3190;-3190;2980;1460;-2980;272920;7530;-7530;10118000;35200;-35200;575;950;-1300;11290;;;38486;16550;-16647;3130;1;q1_q17_dr25_tce;606800;8200;-8200;4040;182;-112;17970;2950;-4060;297583130;41952431;15767
1087;6975129;K01628.01;Kepler-312 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;19747339830;431,6;-431,6;1471055300;1710;-1710;5950;150;-4840;344440;6460;-6460;4807000;11100;-11100;262;460;-150;7540;;;7657;3600;-1439;4710;1;q1_q17_dr25_tce;624300;9900;-13600;4406;26;-136;11490;2010;-670;298395750;42459751;12949
1088;11391018;K00189.01;Kepler-486 b;CONFIRMED;CANDIDATE;9820;0;0;0;0;30360445359;46,02;-46,02;1480915460;118;-118;3590;200;-200;601340;1330;-1330;211250000;21900;-21900;1099;900;-1110;4590;;;1047;334;-287;112620;1;q1_q17_dr25_tce;493900;14800;-13300;4541;72;-44;7650;630;-770;284879970;49266991;14388
1089;8685497;K01629.01;Kepler-914 b;CONFIRMED;CANDIDATE;9950;0;0;0;0;4409667500;118,9;-118,9;1324500300;2070;-2070;8140;1200;-5790;214180;6260;-6260;1327000;5800;-5800;151;250;-150;11920;;;47694;21840;-12073;2640;1;q1_q17_dr25_tce;583600;10400;-12700;4347;80;-120;11660;1930;-1130;290411990;44899330;13574
1092;8197343;K01746.01;Kepler-946 b;CONFIRMED;CANDIDATE;9980;0;0;0;0;11791612340;535,5;-535,5;1345406400;3860;-3860;340;4040;-340;303600;11000;-11000;4154000;22600;-22600;241;380;-420;8570;;;12775;5251;-4488;2070;1;q1_q17_dr25_tce;561900;7500;-7500;4264;162;-108;11990;1880;-2070;300929600;44028790;14941
1094;6786348;K01749.01;Kepler-947 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;26964501000;1540;-1540;1453442600;4950;-4950;60;4300;-60;379200;13100;-13100;6017000;34700;-34700;220;520;-220;5730;;;2556;1808;-742;2010;1;q1_q17_dr25_tce;575400;16100;-18200;4534;42;-168;9050;2140;-920;294366730;42252682;15789
1096;9813499;K01505.01;Kepler-868 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5032570090;231,8;-231,8;1373263800;3790;-3790;9700;250;-6800;421300;28500;-28500;4391000;17200;-17200;253;820;-210;10470;;;28349;26819;-7636;2630;1;q1_q17_dr25_tce;597000;16100;-19700;4521;39;-221;9080;2930;-780;282363490;46675240;15695
1097;12254792;K01506.01;Kepler-869 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;40428667600;1805;-1805;1395063100;3760;-3760;8720;540;-6180;710200;17900;-17900;9161000;25100;-25100;292;790;-260;4940;;;1408;1099;-365;4090;1;q1_q17_dr25_tce;581300;14500;-16000;4561;35;-196;8330;2250;-750;289424590;50994122;14982
1098;12020218;K01507.01;Kepler-870 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;21358823600;1094;-1094;1350702200;4150;-4150;920;3490;-920;582300;11400;-11400;6401000;21900;-21900;252;800;-270;6910;;;5389;5056;-1695;3320;1;q1_q17_dr25_tce;617000;17000;-23300;4472;54;-216;9920;3160;-1050;295402530;50478630;15259
1099;7690844;K01508.01;Kepler-871 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;22045916300;1114;-1114;1364754800;4560;-4560;8370;640;-5960;522000;11800;-11800;8048000;29800;-29800;305;760;-270;6400;;;3969;2986;-1081;2970;1;q1_q17_dr25_tce;590000;17600;-19300;4509;42;-178;9510;2360;-840;294527130;43368160;15689
1101;5438099;K01567.03;Kepler-306 d;CONFIRMED;CANDIDATE;10000;0;0;0;0;17326704450;738,7;-738,7;3605083000;3260;-3260;7560;1540;-5170;426900;10000;-10000;8000000;24500;-24500;223;140;-90;5350;;;1938;444;-293;3480;2;q1_q17_dr25_tce;495500;10000;-10000;4610;18;-46;7210;470;-290;288538670;40616150;15565
1102;5438099;K01567.04;Kepler-306 e;CONFIRMED;CANDIDATE;9990;0;0;0;0;44841116800;2781;-2781;3598735900;4190;-4190;8640;500;-6120;590200;13500;-13500;10516000;38500;-38500;275;180;-110;3900;;;545;125;-82;2890;4;q1_q17_dr25_tce;495500;10000;-10000;4610;18;-46;7210;470;-290;288538670;40616150;15565
1104;8009350;K01569.01;Kepler-892 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;13752078510;340,1;-340,1;1430324100;2250;-2250;8360;680;-5920;288310;6880;-6880;12156000;37200;-37200;281;270;-210;5560;;;2257;764;-540;3680;1;q1_q17_dr25_tce;480200;12900;-14400;4616;32;-48;6990;680;-510;283129640;43888241;15587
1105;8082001;K01570.01;Kepler-893 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;6338559460;127,3;-127,3;3548510400;1460;-1460;9070;40;-6350;346170;8840;-8840;7217000;14100;-14100;331;1090;-370;10340;;;27047;27224;-8775;5740;1;q1_q17_dr25_tce;610800;19300;-23600;4466;56;-224;10300;3410;-1140;284963040;43913010;15182
1107;9277896;K01632.01;Kepler-915 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;4594898160;158,1;-158,1;1338399500;2800;-2800;9530;230;-7190;313810;6560;-6560;1097000;4700;-4700;185;320;-320;13190;;;71665;35204;-26903;2770;1;q1_q17_dr25_tce;605600;12100;-13300;4217;143;-117;13810;2400;-2400;290592070;45737141;13298
1108;9401997;K01633.01;Kepler-916 b;CONFIRMED;CANDIDATE;9770;0;0;0;0;32296427500;3074;-3074;1385261500;7340;-7340;2070;2480;-2070;456100;21400;-21400;4722000;30500;-30500;190;140;-160;5030;;;1514;348;-304;1790;1;q1_q17_dr25_tce;524600;8400;-7300;4470;78;-52;8910;660;-720;290983310;45973301;15200
1109;10686864;K01637.01;Kepler-917 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2970418010;106,9;-106,9;1333913600;2970;-2970;3790;660;-3790;223690;8940;-8940;5307000;27700;-27700;170;220;-130;9910;;;22811;10608;-6069;2240;1;q1_q17_dr25_tce;506800;17900;-17900;4608;28;-77;7430;960;-590;299051270;47949280;15759
1115;9631995;K00022.01;Kepler-422 b;CONFIRMED;CANDIDATE;9880;0;0;0;0;7891448838;5,06;-5,06;1772499624;50,3;-50,3;3060;220;-280;428540;697;-697;103450000;6900;-6900;1263;2130;-1420;10280;;;26354;11426;-6734;195510;1;q1_q17_dr25_tce;597200;7200;-8400;4313;95;-116;12370;2090;-1390;282629670;46323360;13435
1117;7901948;K01511.01;Kepler-872 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;2578852119;56,96;-56,96;1332237000;1840;-1840;6250;40;-4990;235810;5550;-5550;3343000;10600;-10600;163;470;-140;12300;;;54056;45693;-14414;3670;1;q1_q17_dr25_tce;574300;15400;-17100;4553;35;-196;8530;2460;-770;295417450;43605640;15106
1119;6442377;K00176.01;Kepler-483 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;30229102740;735,6;-735,6;1345208100;1930;-1930;7700;1180;-5280;667510;7370;-7370;4434000;7000;-7000;349;620;-620;7550;;;7688;3774;-2938;7170;1;q1_q17_dr25_tce;632500;11300;-13800;4188;125;-125;15180;2710;-2710;291646760;41884659;13432
1123;10004519;K01572.01;Kepler-894 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;9803211430;286,8;-286,8;3639868600;2130;-2130;6630;2320;-4380;446170;6840;-6840;8134000;17400;-17400;299;990;-310;8960;;;15212;15265;-4764;5310;1;q1_q17_dr25_tce;617000;19600;-24000;4472;54;-216;9920;3270;-1020;288734070;46939388;15439
1126;10879038;K01641.01;Kepler-918 b;CONFIRMED;CANDIDATE;9860;0;0;0;0;4853840400;349,6;-349,6;1350990200;5730;-5730;9430;230;-6470;319800;16100;-16100;1964000;15100;-15100;172;250;-100;10520;;;28870;11009;-4789;1540;1;q1_q17_dr25_tce;577800;6900;-8600;4483;30;-120;9680;1430;-570;298200710;48267841;14971
1127;10990917;K01643.01;Kepler-919 b;CONFIRMED;CANDIDATE;9960;0;0;0;0;11046053650;700,9;-700,9;1364405600;5880;-5880;640;3730;-640;479900;13800;-13800;3083000;15000;-15000;180;610;-200;8690;;;13466;13562;-4285;2430;1;q1_q17_dr25_tce;609300;18000;-21700;4429;72;-217;10250;3450;-1150;298114780;48494400;14681
1131;9729691;K01751.01;Kepler-949 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;8689301216;98,01;-98,01;1336612840;867;-867;290;3790;-290;256300;3130;-3130;11170000;17400;-17400;292;600;-420;7820;;;8824;5932;-3132;7090;1;q1_q17_dr25_tce;521100;18100;-16300;4447;120;-180;8950;1860;-1290;298607880;46453678;14548
1133;10904857;K00194.01;Kepler-488 b;CONFIRMED;CANDIDATE;8020;0;1;0;0;3120828136;19,86;-19,86;1394665940;513;-513;7840;290;-540;218780;6450;-6450;164560000;213000;-213000;1416;4430;-1480;13030;;;68079;62511;-20301;11350;1;q1_q17_dr25_tce;612200;16500;-20100;4471;52;-208;9960;3120;-1040;282966160;48345070;14804
1136;7871954;K01515.01;Kepler-303 b;CONFIRMED;CANDIDATE;8890;0;0;0;0;1937029968;26,05;-26,05;1347210700;1130;-1130;1050;3470;-1050;147270;3620;-3620;3123000;8600;-8600;87;60;-60;8020;;;9794;2043;-2129;4280;1;q1_q17_dr25_tce;404200;7200;-8800;4761;38;-35;4900;300;-370;283135470;43657051;14390
1137;7871954;K01515.02;Kepler-303 c;CONFIRMED;CANDIDATE;9910;0;0;0;0;7061173220;120,7;-120,7;1362734400;1290;-1290;8450;570;-5690;104060;4950;-4950;4817000;22400;-22400;123;70;-100;5210;;;1741;363;-379;2720;2;q1_q17_dr25_tce;404200;7200;-8800;4761;38;-35;4900;300;-370;283135470;43657051;14390
1138;12418724;K01516.01;Kepler-873 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;20553314410;750,7;-750,7;1395613000;2960;-2960;7950;1010;-5560;531360;9750;-9750;6783000;19000;-19000;319;1020;-340;7490;;;7449;6962;-2273;4060;1;q1_q17_dr25_tce;632500;17400;-21700;4409;65;-208;11120;3530;-1180;296403200;51271339;14829
1139;7456001;K01517.01;Kepler-874 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;40068671300;1018;-1018;1518090100;2010;-2010;290;3620;-290;588750;6650;-6650;9709000;18000;-18000;310;850;-460;5600;;;2327;1942;-834;6200;1;q1_q17_dr25_tce;602600;18200;-18200;4411;105;-195;9920;2740;-1470;294956850;43014332;14683
1140;10028792;K01574.01;Kepler-87 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;1,14737E+11;1501;-1501;1651506710;977;-977;5950;370;-570;1203550;9210;-9210;48500000;22200;-22200;1228;1060;-890;4760;;;1213;337;-243;23060;1;q1_q17_dr25_tce;559700;11200;-10100;3963;54;-45;16990;1470;-1230;297916870;46965130;14600
1141;10028792;K01574.02;Kepler-87 c;CONFIRMED;FALSE POSITIVE;0;1;0;0;0;1,91239E+11;24200;-24200;2862203400;7210;-7210;8760;50;-6090;1694200;41300;-41300;10612000;29200;-29200;647;560;-470;4010;;;614;170;-123;3680;2;q1_q17_dr25_tce;559700;11200;-10100;3963;54;-45;16990;1470;-1230;297916870;46965130;14600
1144;5299459;K01576.01;Kepler-307 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;10415726660;136,2;-136,2;1430477400;1060;-1060;6820;1760;-4480;277190;4140;-4140;8253000;13500;-13500;301;390;-260;7970;;;9564;3645;-2135;6930;1;q1_q17_dr25_tce;551100;11000;;4426;81;-99;9870;1280;-850;297795140;40417709;14072
1145;11153121;K01647.01;Kepler-313 b;CONFIRMED;CANDIDATE;9990;0;0;0;0;14970316640;826,9;-826,9;1345050700;4110;-4110;3520;1120;-3520;588400;12400;-12400;2905000;10700;-10700;253;390;-540;8830;;;14333;6360;-6079;2890;1;q1_q17_dr25_tce;572600;11400;-10300;4123;182;-98;14830;2300;-3160;298294950;48775459;14167
1146;11153121;K01647.02;Kepler-313 c;CONFIRMED;CANDIDATE;9870;0;0;0;0;32275385300;5410;-5410;1490460000;14000;-14000;6080;3480;-3860;862200;56900;-56900;2239000;15200;-15200;231;350;-500;6830;;;5150;2285;-2184;1790;2;q1_q17_dr25_tce;572600;11400;-10300;4123;182;-98;14830;2300;-3160;298294950;48775459;14167
1151;3967760;K01760.01;Kepler-317 b;CONFIRMED;CANDIDATE;6770;0;0;0;0;5524186250;236,5;-236,5;1356230600;3340;-3340;4920;4490;-2860;282600;11100;-11100;4910000;26100;-26100;225;270;-290;9760;;;21486;6972;-6183;2070;1;q1_q17_dr25_tce;533400;7900;-7900;4372;132;-99;10040;1180;-1310;294943880;39032059;15377
1152;3967760;K01760.02;Kepler-317 c;CONFIRMED;CANDIDATE;9720;0;0;0;0;8775147820;613,1;-613,1;1337031900;5700;-5700;5040;4450;-2960;317600;18800;-18800;3519000;30500;-30500;191;230;-250;8370;;;11584;3759;-3333;1270;2;q1_q17_dr25_tce;533400;7900;-7900;4372;132;-99;10040;1180;-1310;294943880;39032059;15377
1155;7549209;K01518.01;Kepler-875 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;27507111400;1724;-1724;1518477500;4890;-4890;9180;90;-6500;590700;15700;-15700;5807000;21400;-21400;258;810;-260;5690;;;2471;2293;-696;3070;1;q1_q17_dr25_tce;578300;15700;-17500;4539;37;-212;8800;2780;-870;297301300;43141891;15219
1156;7663405;K01519.01;Kepler-876 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;5144364500;223,7;-223,7;1338304400;3190;-3190;310;4300;-310;270300;10700;-10700;3107000;17600;-17600;155;110;-150;9230;;;17163;3718;-4068;2020;1;q1_q17_dr25_tce;515700;7700;-8400;4445;91;-49;9040;640;-880;283478180;43383781;15369
1157;9765975;K01520.01;Kepler-877 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;18458483880;488,2;-488,2;1381635000;2230;-2230;8320;90;-5880;337030;6840;-6840;5353000;15000;-15000;250;210;-260;6320;;;3781;965;-914;4150;1;q1_q17_dr25_tce;531100;8500;-7400;4419;111;-60;9480;810;-990;289859130;46522671;14516
1158;9818462;K01521.01;Kepler-878 b;CONFIRMED;CANDIDATE;10000;0;0;0;0;25942158200;1126;-1126;1561889400;3300;-3300;5770;2950;-3720;404500;10400;-10400;5697000;20300;-20300;195;160;-70;5010;;;1485;369;-189;3160;1;q1_q17_dr25_tce;516700;8200;-8200;4585;13;-81;7960;660;-280;285296200;46603439;14817
1160;5299459;K01576.02;Kepler-307 c;CONFIRMED;CANDIDATE;10000;0;0;0;0;13084242860;260,9;-260,9;1326312900;1570;-1570;7010;1850;-4750;304010;5490;-5490;6620000;14400;-14400;271;350;-230;7390;;;7051;2687;-1574;5120;2;q1_q17_dr25_tce;551100;11000;0;4426;81;-99;9870;1280;-850;297795140;40417709;14072
1161;9651668;K00183.01;Kepler-423 b;CONFIRMED;CANDIDATE;9950;0;0;0;0;2684328541;0,82;-0,82;1333548095;25,5;-25,5;760;80;-530;269382;73;-73;181360000;7400;-7400;1273;1600;-1450;12650;;;60357;20256;-15450;283310;1;q1_q17_dr25_tce;556100;7400;-7400;4411;110;-90;9560;1200;-1090;292855740;46391178;14290
