rowid;kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
2953;9597411;K00424.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1575631524;2,75;-2,75;1703932760;137;-137;10650;3170;-1260;259202;892;-892;256270000;68200;-68200;2866;7980;-2670;15770;;;146443;123153;-41253;46540;1;q1_q17_dr25_tce;620200;18700;-20600;4537;50;-200;8580;2390;-800;295434780;46203129;14731
2955;8609450;K01278.05;;FALSE POSITIVE;FALSE POSITIVE;1740;1;0;0;0;2,03251E+11;86640;-86640;2084914000;34500;-34500;3360;1270;-3360;981000;100000;-100000;2389000;37300;-37300;135;140;-130;2920;;;171;53;-43;700;5;q1_q17_dr25_tce;560000;11200;-10000;4455;102;-77;8720;880;-880;284677280;44797680;15204
2963;9119458;K00525.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;11530293320;139;-139;1737264350;907;-907;270;4110;-270;183850;3360;-3360;12093000;25000;-25000;398;1100;-890;8730;;;13708;11058;-6399;5760;1;q1_q17_dr25_tce;577000;15600;-17300;4289;204;-185;11520;3160;-2580;300907780;45457870;14539
2966;9636569;K00527.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;10636244220;521,6;-521,6;1716961600;4170;-4170;9780;410;-7210;505500;27500;-27500;2317000;9900;-9900;158;390;-120;7560;;;7702;5529;-1875;2470;1;q1_q17_dr25_tce;583400;15700;-15700;4591;38;-161;7740;1880;-630;285338500;46309872;14433
2974;9967884;K00425.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5428344915;23,44;-23,44;1697536760;329;-329;9110;1500;-630;189310;3280;-3280;137560000;139000;-139000;1488;4810;-1600;10330;;;26919;26064;-8378;14020;1;q1_q17_dr25_tce;593600;17600;-21100;4501;39;-221;9650;3120;-1040;297974240;46804562;14694
2979;10748393;K01289.02;;FALSE POSITIVE;FALSE POSITIVE;10;1;0;0;0;3,86398E+11;123000;-123000;3659487700;8480;-8480;2870;1920;-2870;851900;87400;-87400;7480000;313000;-313000;220;360;-230;2140;;;49;28;-14;490;2;q1_q17_dr25_tce;528400;18500;-18500;4523;76;-102;8120;1330;-820;297710390;48083832;15399
2982;8823868;K00081.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;23876114400;223,9;-223,9;1430700600;773;-773;140;2140;-140;931130;2710;-2710;16117000;8500;-8500;1045;3980;-1710;14810;;;113560;127898;-46456;22550;2;q1_q17_dr25_tce;997400;27500;-41300;4048;115;-214;25330;9650;-4140;293785740;45018490;11409
2983;11255761;K00482.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;4992701860;112,5;-112,5;1695532300;1890;-1890;12320;229200;-2330;310080;8780;-8780;5574000;15700;-15700;2660;7080;-3800;10510;;;28829;22486;-9817;4230;1;q1_q17_dr25_tce;572400;15200;-15200;4429;101;-188;9510;2530;-1360;296808930;48965389;14917
2988;10068030;K00529.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2023123903;12,54;-12,54;1705131610;476;-476;260;3980;-260;118290;1960;-1960;12889000;20500;-20500;287;580;-250;12660;;;60826;40356;-16855;7600;1;q1_q17_dr25_tce;555900;19400;-19400;4578;34;-136;8030;1640;-700;288849030;47021969;14977
2990;6444896;K03138.02;;FALSE POSITIVE;FALSE POSITIVE;3740;1;0;0;0;19535255100;1018;-1018;1482037400;5310;-5310;7020;2350;-4960;101300;14500;-14500;17320000;239000;-239000;53;0;0;1610;;;16;0;0;590;2;q1_q17_dr25_tce;270300;0;0;5274;0;0;1180;0;0;292503780;41830421;17131
3005;12316431;K00485.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;17907661470;376,4;-376,4;1755597700;1760;-1760;9780;810;-200;539600;11100;-11100;10893000;18700;-18700;489;1590;-530;7310;;;6759;6458;-2061;7840;1;q1_q17_dr25_tce;615300;16500;-20200;4471;54;-216;9930;3240;-1080;296109590;51005501;14162
3007;10212441;K02342.02;;FALSE POSITIVE;FALSE POSITIVE;2690;1;0;0;0;3,54782E+11;110500;-110500;1757246000;15600;-15600;11700;784500;-24370;646000;110000;-110000;1930000;32600;-32600;3053;5050;-7560;3250;;;262;123;-122;770;2;q1_q17_dr25_tce;579800;11600;-8100;4025;208;-112;15250;2520;-3780;293725860;47247040;13037
3019;11615258;K05922.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;3,67074E+11;195000;-195000;1828380000;41400;-41400;930;3710;-930;588700;98900;-98900;3683000;70900;-70900;215;710;-240;2870;;;159;155;-48;660;1;q1_q17_dr25_tce;631500;16800;-20500;4407;67;-216;11160;3700;-1230;294157750;49614971;14666
3025;11599038;K01437.02;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;9279890000;2336;-2336;1337457000;19400;-19400;5790;3860;-3660;333000;72000;-72000;1643000;24100;-24100;129;400;-160;8970;;;15286;14084;-5051;860;2;q1_q17_dr25_tce;605200;16300;-19900;4456;70;-210;9670;3040;-1210;284846620;49692402;15280
3027;11656302;K00434.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;22264806569;54,2;-54,2;1731030280;196;-196;7500;20;-20;879410;1370;-1370;193730000;28400;-28400;1234;3300;-1110;5850;;;2779;2246;-713;87340;1;q1_q17_dr25_tce;568100;16900;-15200;4566;42;-179;8130;2180;-730;288692500;49723530;14626
3028;2576197;K00489.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;2217038096;31,03;-31,03;1716958700;1140;-1140;7540;2050;-5060;185750;4870;-4870;5437000;12800;-12800;323;1000;-350;16970;;;195629;172919;-63420;4950;1;q1_q17_dr25_tce;652100;15500;-25200;4352;52;-195;12760;3950;-1410;291540990;37816559;14613
3029;2576197;K00489.02;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;8874603000;2549;-2549;1402954000;24400;-24400;1897;2555;-1897;288000;66800;-66800;933000;21200;-21200;124;770;-180;10700;;;30950;58082;-12101;540;;;651700;16800;-28600;4349;65;-353;12780;7820;-1870;291540990;37816559;14613
3031;10387742;K02583.02;;FALSE POSITIVE;FALSE POSITIVE;2170;1;0;0;0;2,51751E+11;28830;-28830;2710686400;6930;-6930;9430;320;-6710;431400;43600;-43600;1143000;18600;-18600;125;180;-80;2720;;;129;52;-25;750;2;q1_q17_dr25_tce;564000;10100;-11300;4492;45;-113;9210;1310;-610;283429110;47592510;12623
3039;11246364;K00539.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;2E+11;;;1712741300;;;;;;727000;;;;;;;;;;;;;;;;;;;;;;;;;;;292978820;48996670;14133
3048;11599038;K01437.03;;FALSE POSITIVE;FALSE POSITIVE;4710;1;0;0;0;17421732200;3135;-3135;1459011000;13700;-13700;4150;380;-4150;471800;46800;-46800;2084000;25800;-25800;142;450;-180;7270;;;6592;6074;-2178;930;3;q1_q17_dr25_tce;605200;16300;-19900;4456;70;-210;9670;3040;-1210;284846620;49692402;15280
3049;11824222;K00437.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;15841326270;64,88;-64,88;1771421090;331;-331;8910;35230;-870;182150;2340;-2340;310830000;284000;-284000;1684;1760;-1600;5750;;;2577;960;-711;13580;1;q1_q17_dr25_tce;511900;15400;-15400;4575;72;-48;7020;730;-670;296618590;50022011;14497
3054;3541800;K00491.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;4662290740;165,7;-165,7;1696555800;2910;-2910;11970;151700;-3320;373000;17200;-17200;3454000;14100;-14100;2412;6890;-2470;11660;;;43735;36954;-13167;2980;1;q1_q17_dr25_tce;619100;17200;-21600;4454;50;-200;10250;2930;-1050;290621340;38695499;14367
3056;3834360;K00493.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;2908453928;61,16;-61,16;1701247400;1580;-1580;11950;106800;-930;253630;8340;-8340;4275000;12700;-12700;1944;5290;-1770;11810;;;45947;36666;-11891;4040;1;q1_q17_dr25_tce;578600;15500;-15500;4558;46;-184;8240;2240;-750;286070500;38975101;14722
3058;11521048;K00540.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;25702800030;380;-380;1948251200;1170;-1170;12700;695700;-1460;316440;5980;-5980;56238000;97700;-97700;3310;6700;-3920;5620;;;2368;1482;-719;6790;1;q1_q17_dr25_tce;553200;16500;-14900;4488;108;-132;8350;1690;-990;297766970;49446659;14917
3066;8435232;K03833.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;49574015400;3834;-3834;2019717700;5870;-5870;4720;370;-830;6319600;47200;-47200;87729000;51100;-51100;501;530;-790;2800;;;146;56;-58;20060;1;q1_q17_dr25_tce;404000;12900;-15800;4714;84;-39;5270;550;-830;293534090;44477085;13534
3075;3340312;K00441.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;30552897200;1300;-1300;1739026900;3450;-3450;12160;737600;-2440;526900;17900;-17900;8652000;28500;-28500;3074;5260;-2430;6700;;;4763;2089;-913;3560;1;q1_q17_dr25_tce;628400;7500;-7500;4349;66;-123;11380;1950;-900;290963530;38472542;14532
3076;4049108;K00495.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;4804469031;76,51;-76,51;1696352900;1300;-1300;9790;1290;-190;345870;8530;-8530;7444000;14700;-14700;335;610;-370;9530;;;19468;11084;-5833;6730;1;q1_q17_dr25_tce;547000;16200;-16200;4528;67;-114;8090;1470;-900;289310180;39132221;14873
3085;11913012;K00544.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;3747823140;111,2;-111,2;1716663400;2360;-2360;12020;32500;-860;513300;11400;-11400;4234000;9100;-9100;2559;8270;-2740;12530;;;58352;56523;-18173;5380;1;q1_q17_dr25_tce;616100;18400;-22100;4454;54;-216;10530;3400;-1130;291022520;50259109;14763
3086;11972666;K00545.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;1091731740;26,19;-26,19;1703772400;1880;-1880;3340;1320;-3340;197190;6670;-6670;1869000;6900;-6900;107;200;-80;14880;;;115310;65638;-28311;3220;1;q1_q17_dr25_tce;535400;15900;-15900;4587;28;-119;7880;1430;-610;296259490;50344372;14689
3089;9886221;K00591.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;2992646500;146,2;-146,2;1708012800;4080;-4080;3190;1360;-3190;181000;14500;-14500;1059000;8000;-8000;89;230;-70;11700;;;44312;32493;-11486;1610;1;q1_q17_dr25_tce;571800;13600;-17000;4549;42;-168;8630;2210;-740;289853300;46787151;14396
3100;4833135;K00498.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;8661374000;3845;-3845;1775427000;10000;-10000;6469;2968;-4264;297200;53200;-53200;1601000;33300;-33300;132;490;-120;9450;;;18816;20705;-5101;470;;;625000;16600;-19200;4472;47;-272;9860;3700;-900;291022490;39917629;14660
3110;3437776;K00549.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;10297676580;329,7;-329,7;1317337400;2940;-2940;11940;150500;-1260;664900;12900;-12900;6555000;13100;-13100;3914;5690;-8550;10220;;;25809;9910;-10866;5700;1;q1_q17_dr25_tce;567100;7600;-7600;4075;189;-81;16080;2340;-3510;289799070;38555061;14565
3112;10294465;K00595.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;1,99998E+11;;;2509723100;;;;;;343000;;;;;;;;;;;;;;;;;;;;;;;;;;;298701570;47337315;14949
3118;4384675;K00445.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;2,60207E+11;;;2583488700;;;;;;659000;;;;;;;;;;;;;;;;;;;;;;;;;;;296180630;39435452;14707
3121;5021176;K00447.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;4045057186;53,23;-53,23;1726836500;1080;-1080;12920;114400;-1240;299540;6000;-6000;7527000;14500;-14500;3033;7320;-3940;11260;;;38117;27986;-12566;6220;1;q1_q17_dr25_tce;590600;17700;-17700;4473;94;-175;8700;2100;-1130;294588170;40165051;14865
3126;5282051;K00502.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;5910376740;215,4;-215,4;1711516600;2810;-2810;1230;3420;-1220;342100;10100;-10100;2569000;8800;-8800;138;320;-220;9370;;;18247;13083;-6759;3450;1;q1_q17_dr25_tce;551500;16500;-16500;4443;136;-204;8670;2040;-1360;293837010;40412750;14276
3129;3437776;K00549.02;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;635587392;21,4;-21,4;1334166500;2650;-2650;11510;360;-1550;470000;26900;-26900;1477000;4700;-4700;2858;4160;-6240;25870;;;1063741;408468;-447861;4090;2;q1_q17_dr25_tce;567100;7600;-7600;4075;189;-81;16080;2340;-3510;289799070;38555061;14565
3134;5122112;K00552.01;;FALSE POSITIVE;FALSE POSITIVE;590;0;1;0;0;3055171082;11,76;-11,76;1710990460;301;-301;12040;138000;-720;167980;1790;-1790;86653000;75000;-75000;3524;9860;-4570;13580;;;80433;66781;-27661;14320;1;q1_q17_dr25_tce;623700;17600;-22000;4426;98;-196;9870;2760;-1280;297398250;40229191;14741
3140;5779852;K00449.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2,52079E+11;2859;-2859;2402349230;893;-893;12830;426500;-2150;398080;4880;-4880;55826000;64300;-64300;4107;12830;-5150;3180;;;242;216;-80;10410;1;q1_q17_dr25_tce;634800;15200;-20900;4434;67;-202;10140;3170;-1270;288198090;41094170;14183
3141;6042214;K00450.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;27046278860;463,6;-463,6;1719552500;1300;-1300;9620;330;-250;266600;16400;-16400;9008000;35100;-35100;354;1090;-340;6360;;;3862;3517;-1098;4880;1;q1_q17_dr25_tce;633200;17400;-20600;4516;39;-221;9150;2830;-880;291752230;41311241;14173
3142;6200715;K00451.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;3723560726;65,04;-65,04;1721797700;1430;-1430;9540;60;-5900;343500;17700;-17700;5400000;10600;-10600;346;1000;-420;14010;;;91065;74512;-29649;5890;1;q1_q17_dr25_tce;653500;15400;-21200;4373;62;-175;11810;3390;-1450;290419160;41525372;14930
3144;6889235;K00074.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;5188671659;21,88;-21,88;1258793880;353;-353;8840;130;-210;505340;5660;-5660;5489000;2000;-2000;520;2130;-1150;21180;;;475081;594426;-233646;33160;2;q1_q17_dr25_tce;952300;30200;-41600;4205;136;-221;19410;7950;-4280;298324250;42388470;10960
3145;6758917;K00453.01;;FALSE POSITIVE;FALSE POSITIVE;10;0;1;0;0;2236100588;29,77;-29,77;1696485200;1050;-1050;14270;367000;-8410;186430;5910;-5910;272410000;770000;-770000;5559;14470;-4820;12550;;;58638;44978;-14805;4300;1;q1_q17_dr25_tce;570800;15400;-15400;4578;32;-168;7950;2070;-690;285119690;42299129;14549
3152;5303551;K00553.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;2399069173;87,8;-87,8;1714541300;2890;-2890;6490;3020;-4130;325760;9420;-9420;2866000;8900;-8900;178;500;-270;13540;;;79276;66785;-28648;3780;1;q1_q17_dr25_tce;565400;16900;-16900;4395;128;-192;10010;2800;-1510;298576420;40491669;14888
3154;7692093;K03337.02;;FALSE POSITIVE;FALSE POSITIVE;1460;1;0;0;0;91172033000;27180;-27180;1549657000;22900;-22900;50;4410;-50;667600;65300;-65300;3685000;54300;-54300;158;380;-120;3600;;;396;290;-99;730;2;q1_q17_dr25_tce;555200;16600;-16600;4562;38;-162;8360;2010;-670;294905940;43381889;15927
3157;7700871;K00088.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;5179688680;115,2;-115,2;1364614400;2020;-2020;12030;52240;-1180;372560;9180;-9180;1218000;3000;-3000;1891;3380;-1700;9720;;;21106;11527;-5420;4840;1;q1_q17_dr25_tce;576100;15500;-15500;4548;51;-128;8150;1460;-730;297319790;43332722;11871
3160;2716853;K01022.02;;FALSE POSITIVE;FALSE POSITIVE;400;1;0;1;0;68832195000;10780;-10780;1721237900;9640;-9640;6330;200;-4910;331000;33200;-33200;6781000;83900;-83900;235;670;-230;4110;;;671;577;-184;820;2;q1_q17_dr25_tce;568700;16900;-16900;4538;46;-184;8600;2460;-820;292268130;37955639;15762
3162;7289157;K00399.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5266406140;16,91;-16,91;1738336370;226;-226;8690;1770;-780;361630;1970;-1970;592940000;247000;-247000;3805;5760;-5770;11630;;;43187;18332;-14521;33990;1;q1_q17_dr25_tce;591600;10700;-11900;4296;132;-108;11750;1780;-1780;293966060;42837269;12947
3163;2695110;K00400.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;44189389220;851,1;-851,1;2099896800;1510;-1510;10300;13080;-750;681510;7280;-7280;42935000;48700;-48700;1400;4060;-1750;5370;;;1973;1682;-652;10200;1;q1_q17_dr25_tce;606100;16400;-20000;4438;87;-203;9680;2810;-1210;286524200;37985432;14882
3165;7101828;K00455.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;47878243000;1965;-1965;1932051800;2880;-2880;10760;644900;-1140;406600;15800;-15800;9100000;34700;-34700;815;530;-720;3170;;;238;65;-63;3090;1;q1_q17_dr25_tce;425400;12800;-12800;4634;49;-21;6240;400;-550;286240600;42670231;14261
3176;5738496;K00556.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;9501509260;635,9;-635,9;1756700200;5060;-5060;12370;148300;-1110;685200;24200;-24200;5095000;17500;-17500;2577;7750;-2580;8430;;;11955;10523;-3487;3480;1;q1_q17_dr25_tce;593800;15900;-19500;4518;52;-208;9080;2730;-910;299679380;40965141;14799
3180;6422367;K00559.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;1;4331448390;279,9;-279,9;1736946600;4640;-4640;2910;1925;-2910;258000;17400;-17400;2164000;16800;-16800;107;350;-110;9390;;;18362;18415;-5057;1730;1;q1_q17_dr24_tce;534400;17500;-14600;4550;75;-491;7280;2380;-730;283471100;41873211;14791
3187;3342592;K00402.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;17177328207;24,65;-24,65;1705464300;118;-118;2670;150;-180;767020;1030;-1030;244190000;21000;-21000;1529;4950;-1650;7200;;;6370;6258;-1971;135750;1;q1_q17_dr25_tce;603200;18900;-21000;4485;54;-216;9730;3150;-1050;291556300;38446289;14923
3190;8219268;K02133.02;;FALSE POSITIVE;FALSE POSITIVE;290;1;0;0;0;43501748000;21510;-21510;1642859000;30200;-30200;9090;480;-6720;1075500;95600;-95600;1671000;20000;-20000;1010;910;-820;9960;;;23253;6185;-4553;950;2;q1_q17_dr25_tce;460400;7400;-5400;2936;13;-12;62210;5590;-5090;285672880;44116730;12495
3196;4367854;K02876.02;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;535224793;12,51;-12,51;1317362900;2450;-2450;170;4050;-170;334020;7030;-7030;2287000;6100;-6100;109;100;-120;17830;;;238575;84813;-68045;4880;2;q1_q17_dr25_tce;504400;15100;-13600;4551;78;-48;7380;720;-790;292379030;39435841;14937
3202;9785921;K03372.02;;FALSE POSITIVE;FALSE POSITIVE;2580;0;1;0;0;73506021000;21170;-21170;1635692000;24700;-24700;4730;4830;-2690;573400;50000;-50000;4856000;48600;-48600;237;750;-300;4710;;;1166;1116;-415;1130;2;q1_q17_dr25_tce;621500;19400;-25900;4440;65;-208;10520;3320;-1330;297480900;46589142;15420
3206;4247092;K00403.01;;FALSE POSITIVE;FALSE POSITIVE;890;0;1;0;0;21056475720;197,6;-197,6;1711336130;698;-698;9380;10;-6550;123800;7320;-7320;12936000;33200;-33200;505;860;-430;7320;;;6774;3194;-1584;5210;1;q1_q17_dr25_tce;615600;11000;-13500;4381;54;-126;11180;1910;-950;286879670;39378391;14169
3207;4949751;K00404.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;31805142780;418,9;-418,9;1863890500;1050;-1050;12890;61190;-1910;762130;5590;-5590;46753000;34300;-34300;3482;8750;-2910;5530;;;2205;1639;-546;16130;1;q1_q17_dr25_tce;593100;16100;-16100;4545;44;-176;8630;2170;-720;298044530;40086361;14517
3209;5003117;K00405.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;37609369760;141,2;-141,2;1907249910;281;-281;6710;40;-50;686150;1450;-1450;275910000;32800;-32800;1580;4030;-1730;5080;;;1580;1192;-458;97110;1;q1_q17_dr25_tce;560000;15200;-15200;4483;75;-162;8960;2290;-980;289361360;40128819;14026
3210;5035972;K00406.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;49266785280;269,5;-269,5;1911878870;429;-429;83640;676600;-4660;556920;2190;-2190;84940000;32800;-32800;92936;300900;-129300;5380;;;1979;1897;-727;30900;1;q1_q17_dr25_tce;598800;16900;-23200;4382;87;-203;11430;3700;-1590;297772190;40155060;14385
3211;5218441;K00407.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;3613757526;10,37;-10,37;1714225420;229;-229;8120;30;-50;591280;1920;-1920;48722000;9800;-9800;705;2050;-730;11820;;;46167;39840;-13549;59120;1;q1_q17_dr25_tce;598600;16800;-18900;4498;65;-195;9060;2640;-940;299075130;40358330;14915
3215;8621348;K00461.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;11344368220;346,5;-346,5;1728439200;2490;-2490;11830;235900;-980;555800;13300;-13300;5863000;13300;-13300;1721;3620;-1280;7030;;;5767;3746;-1342;5220;1;q1_q17_dr25_tce;559400;16900;-15200;4602;34;-145;7520;1580;-560;290532140;44775120;14410
3216;8773869;K00462.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;1576341127;22,1;-22,1;1708814500;1160;-1160;100;3770;-100;312320;3960;-3960;3351000;4500;-4500;296;1530;-1530;17970;;;246070;390335;-195142;8870;1;q1_q17_dr25_tce;508700;15100;-15100;3967;609;-261;16660;8610;-8610;298420870;44950802;14111
3228;7025846;K00565.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;2340523247;86,03;-86,03;1701975400;2600;-2600;7250;90;-5230;315600;10300;-10300;1754000;5600;-5600;140;350;-210;14560;;;106380;79905;-38117;3720;1;q1_q17_dr25_tce;605600;16300;-18100;4397;139;-186;9810;2500;-1460;289358550;42526192;14300
3232;8397947;K04772.03;;FALSE POSITIVE;FALSE POSITIVE;1860;0;0;1;0;39093087500;8834;-8834;1476774000;20300;-20300;8620;1060;-6580;568700;46100;-46100;4763000;49000;-49000;299;500;-310;6020;;;3111;1347;-755;1010;2;q1_q17_dr25_tce;607200;7800;-9100;4343;76;-114;11930;1990;-1230;301578550;44312180;15514
3239;8891318;K00465.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;0;3,63707E+11;27870;-27870;2040206900;3330;-3330;9315;130;-165;855300;31900;-31900;16246000;48000;-48000;526;2450;-600;2830;;;151;214;-49;4370;;;624000;18200;-23900;4397;76;-295;10640;4970;-1210;293928500;45142509;14188
3240;9008220;K00466.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;9391039263;57,26;-57,26;1705397990;498;-498;9640;330;-180;283860;4260;-4260;28956000;29300;-29300;1173;1920;-2330;10680;;;30813;13115;-12070;14100;1;q1_q17_dr25_tce;594400;7900;-7900;4132;182;-98;14980;2440;-2980;286151980;45332561;14663
3243;9955262;K00076.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;77479470400;2456;-2456;1547073400;2300;-2300;190;3450;-190;1011510;8440;-8440;12370000;20100;-20100;1033;1800;-3350;7780;;;8659;4385;-5156;7260;1;q1_q17_dr25_tce;671100;14900;-19900;3730;277;-92;29090;5080;-9440;293541990;46822140;10143
3244;8019043;K06048.02;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;804895370;;;1320521644;;;;;;92000;;;;;;;;;;;;;;;;3;q1_q17_dr25_tce;;;;;;;;;;288087490;43876141;11427
3248;7602070;K00514.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;11755600120;350,4;-350,4;1760751900;2570;-2570;12280;345900;-1380;470000;12400;-12400;6488000;16700;-16700;2239;4690;-1890;7160;;;6219;3902;-1545;4630;1;q1_q17_dr25_tce;564400;15200;-15200;4575;36;-144;8060;1690;-680;290028720;43261089;14356
3249;7812179;K00515.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;17794219140;216,7;-216,7;1696052140;957;-957;12420;234400;-1300;419180;4530;-4530;15494000;16000;-16000;2527;5490;-2200;6060;;;3194;2068;-806;11150;1;q1_q17_dr25_tce;548500;14700;-14700;4574;34;-144;8050;1750;-700;288025090;43544579;14427
3250;1868404;K07625.01;;FALSE POSITIVE;FALSE POSITIVE;3840;1;0;0;0;6126011690;892,1;-892,1;1348363700;9450;-9450;4220;450;-4220;173300;45100;-45100;402000;8500;-8500;83;260;-270;11410;;;40049;37461;-23415;700;1;q1_q17_dr25_tce;567900;15200;-15200;4146;364;-196;12860;4110;-4110;291484250;37397282;12975
3257;5449777;K00410.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;7216951388;14,11;-14,11;1762830240;155;-155;12830;5440;-1550;189082;907;-907;42845000;17000;-17000;4157;11890;-6410;10550;;;29270;24573;-10971;31220;1;q1_q17_dr25_tce;626600;16900;-20700;4380;105;-195;10560;3020;-1630;292248020;40696049;14454
3258;5478055;K00411.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;1;15852386720;653,3;-653,3;1742265400;3390;-3390;12620;668800;-4300;517900;16400;-16400;9285000;29400;-29400;3221;9100;-6640;7750;;;8535;7267;-3771;3650;1;q1_q17_dr25_tce;590300;17700;-17700;4322;236;-215;10050;2840;-2070;299008670;40662231;14508
3268;5653126;K06612.02;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;0;1;2404483552;;;1331709740;;;10000;;;29610;;;8000;;;48;100;-240;20780;;;440244;291430;-340761;0;3;q1_q17_dr25_tce;605000;19200;-19200;3823;496;-124;23450;4950;-11560;299702000;40896271;13173
3269;7840044;K00516.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;1;13542041160;635;-635;1710976700;3940;-3940;7220;2330;-4790;333400;13500;-13500;3387000;15100;-15100;201;560;-310;7940;;;9398;7752;-3398;2640;1;q1_q17_dr25_tce;589100;15900;-17700;4395;108;-186;10150;2850;-1530;297279110;43567871;14530
3274;1995712;K07626.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;4,62121E+11;200500;-200500;3076255000;26500;-26500;20;4620;-20;1042000;150000;-150000;6337000;81200;-81200;246;680;-370;2490;;;91;75;-33;990;1;q1_q17_dr25_tce;607900;16300;-20000;4411;120;-180;9740;2710;-1460;286210480;37465591;14936
